,user_id,post_id,category,title,tags,username,genre,mood
1647,203,167,['Vible'],untitled_video,Vible Spiritual Religious prayer knights armor devotion sacrifice truth spiritual warfare humility service compassion struggle visual narrative reverence sword of truth beacon vigilance sacred vows submission light obligation mystery,maker,"['Spiritual', 'Religious']","['Reverence', 'Humility', 'Strength', 'Compassion', 'Commitment']"
1648,203,654,['Vible'],"Remeber, You have to take risks.",Vible Inspiring documentary educational risk animals bison tigers strength intensity confrontation challenge audiovisual urgency cognitive dissonance decision-making metaphor danger text overlays fearlessness consequences visual narrative personality traits animated phrases inspiration,maker,"['Inspiring documentary', 'educational']","['intensity', 'strength', 'caution', 'inspiration']"
1649,203,816,['Vible'],The story of prophet Elijah proving who the real God is,Vible Biblical Narrative   Religious Education Elijah prophets of Baal biblical narrative idolatry sacrifice divine intervention historical context altar of the Lord dramatic imagery audience engagement emotional resonance chaotic visuals test of faith crowd dynamics intensity power of God text overlays human faces authority wisdom passion,maker,"['Biblical Narrative ', ' Religious Education']","['intensity', 'contemplation', 'tension', 'wonder', 'despair']"
1650,203,159,['Vible'],untitled_video,Vible Inspirational short film personal transformation determination adversity growth resilience grapes diamonds persistence crushed metaphor darkness emotional charge journey solitary journey text overlays visual narrative symbolism streetlights introspection anonymous figure walking,maker,['Inspirational short film'],"['determination', 'reflection', 'hopefulness']"
1651,204,1047,['InstaRama'],Ram Aayenge 🚩 __ Ayodhya Ram Mandir 🚩 __ Prabhu Shri Ram Status 🚩 __ #shorts #rammandir #jaishreeram,InstaRama Inspirational Spiritual hope joy sunrise new beginnings male figure unity celebration uplifting message hero archetype determination collective effort emotional resilience compassion shared suffering nature's beauty spiritual journey traditional attire text overlays diverse representation visual transitions audience engagement,tk88pg796j_06f4c7l0i,"['Inspirational', 'Spiritual']",[]
1652,205,727,['Vible'],"there is no other God, but Jesus Christ -",Vible Religious Sermon Jesus Christ authority religious context powerful presentation conviction divine authority clerical attire facial expressions gestures urgent message text overlays spiritual journey moral judgment animated gestures historical depictions summative reflections visual anchors contemplative responses expressive demeanor futility sermon structure,2q4szp5nyx_04l3c3i7f,['Religious Sermon'],[]
1653,205,977,['Vible'],You are like the lost shepherd needing to be guided by God,Vible Narrative Inspirational lost sheep shepherd narrative redemption visual imagery community scenes emotional storytelling parables loss search and rescue text overlays joy of reunion compassion determination leadership open arms synchronization serenity nature connection community engagement solitude,2q4szp5nyx_04l3c3i7f,"['Narrative', 'Inspirational']","['Concern', 'Hope', 'Joy']"
1654,205,1063,['Vible'],you'll never be alone_ @Grace__Galore _ Jesus english song status,Vible motivational spiritual guidance comfort companionship divine presence divine assurance spiritual reassurance child interactions nurturing Isaiah 41:10 Psalm 139:18 human faces narrative flow safety text overlays serene visuals main figure fatherly figure gentle expressions tender gestures scriptural references soothing conclusion open body language,2q4szp5nyx_04l3c3i7f,"['motivational', 'spiritual guidance']","['warmth', 'reassurance', 'nurturing', 'safety', 'hope']"
1655,206,887,['Vible'],jesuschristloveyou he is my saviour,Vible Inspirational Religious faith Jesus savior narrative transformation emotion hope tutorial personal relationship inspiration uplifting expression visualization communion text overlays butterflies serenity community audio transcription ethereal quality charisma,x82jcfhwzx_00l4f0i7c,"['Inspirational', 'Religious']",[]
1656,206,1066,['Pumptok'],Silicon Valley Bank has sent shockwaves through the crypto world by causing $USDC to depeg.,Pumptok Educational Informative stable coins one-to-one backing financial instability Silicon Valley Bank real money USDC financial turmoil economic crisis financial viability text overlays visual representation concerned expression urgent tone expressive gestures engaged posture informative delivery captivating content authority viewer comprehension bold typography educational overview,x82jcfhwzx_00l4f0i7c,"['Educational', 'Informative']",[]
1657,207,1055,['Vible'],JESUS CHRIST #jesus #deus #shorts #god #tiktok #viral #jesuslove #bing #yeshu,Vible Informational assistance unable to assist help communication barriers support requests interaction query response user queries assistance requests limitations technology limitations AI interaction response capability digital communication AI capabilities user experience feedback data limitations information retrieval service denial,fv4n7grgqr_09c5i3l4f,['Informational'],"['Frustration', 'Disappointment', 'Confusion']"
1658,207,159,['Vible'],untitled_video,Vible Inspirational short film personal transformation determination adversity growth resilience grapes diamonds persistence crushed metaphor darkness emotional charge journey solitary journey text overlays visual narrative symbolism streetlights introspection anonymous figure walking,fv4n7grgqr_09c5i3l4f,['Inspirational short film'],"['determination', 'reflection', 'hopefulness']"
1659,207,1033,['Vible'],In this verse Jesus is saying how many people will talk about how much they follow God but in reality they participate in things that they shouldn’t be doing,Vible Religious Commentary Artistic Reflection worship Jesus sincerity spiritual connection superficial worship authenticity biblical scripture emotional expressions reverence inner truth rituals visual frames sacrifice facial expressions narrator voice text overlays compassionate portrayal video transitions color palette human faces gender diversity,fv4n7grgqr_09c5i3l4f,"['Religious Commentary', 'Artistic Reflection']","['Somberness', 'Compassion', 'Inner conflict', 'Reverence', 'Misunderstanding']"
1660,208,159,['Vible'],untitled_video,Vible Inspirational short film personal transformation determination adversity growth resilience grapes diamonds persistence crushed metaphor darkness emotional charge journey solitary journey text overlays visual narrative symbolism streetlights introspection anonymous figure walking,6xrb7yn9fy_01i9f6c7l,['Inspirational short film'],"['determination', 'reflection', 'hopefulness']"
1661,208,1057,['Vible'],😱 JESUS 😱 GOD JESUS jesus,Vible Religious Spiritual Jesus biblical narratives resurrection miracles theological significance serene atmosphere rock formation cave tomb purity solemn demeanor shocked face emojis text overlays subtitles modern elements profound contemplation visual storytelling emotional engagement awe divine revelation,6xrb7yn9fy_01i9f6c7l,"['Religious', 'Spiritual']","['solemnity', 'reverence', 'excitement']"
1662,208,1031,['Vible'],Nothing would temp Jesus and satan fell like lighting,Vible Dramatic biblical narrative biblical temptation Jesus devil power dynamics faith resistance visual narrative serene imagery seductive expression moral conflict high mountain worldly power dramatic tone temptation of Satan victorious pose text overlay nature imagery calm demeanor assertive response victory over temptation spirituality,6xrb7yn9fy_01i9f6c7l,['Dramatic biblical narrative'],"['calmness', 'assertiveness', 'manipulation', 'seduction', 'victory']"
1663,208,1033,['Vible'],In this verse Jesus is saying how many people will talk about how much they follow God but in reality they participate in things that they shouldn’t be doing,Vible Religious Commentary Artistic Reflection worship Jesus sincerity spiritual connection superficial worship authenticity biblical scripture emotional expressions reverence inner truth rituals visual frames sacrifice facial expressions narrator voice text overlays compassionate portrayal video transitions color palette human faces gender diversity,6xrb7yn9fy_01i9f6c7l,"['Religious Commentary', 'Artistic Reflection']","['Somberness', 'Compassion', 'Inner conflict', 'Reverence', 'Misunderstanding']"
1664,208,1063,['Vible'],you'll never be alone_ @Grace__Galore _ Jesus english song status,Vible motivational spiritual guidance comfort companionship divine presence divine assurance spiritual reassurance child interactions nurturing Isaiah 41:10 Psalm 139:18 human faces narrative flow safety text overlays serene visuals main figure fatherly figure gentle expressions tender gestures scriptural references soothing conclusion open body language,6xrb7yn9fy_01i9f6c7l,"['motivational', 'spiritual guidance']","['warmth', 'reassurance', 'nurturing', 'safety', 'hope']"
1665,208,1060,['Vible'],Alpha and Omega 😱,Vible Spiritual Religious Alpha and Omega Jesus biblical concepts divine presence spiritual significance eternal existence luminous figure community gathering first and the last hope and resurrection light and dark contrast eternal life majestic demeanor calm authority radiant background compassion and strength audience engagement text overlays spiritual call narrative flow engaging visuals,6xrb7yn9fy_01i9f6c7l,"['Spiritual', 'Religious']","['serenity', 'reverence', 'compassion', 'strength']"
1666,208,1022,['Vible'],God has a plan for you!,Vible Inspirational Spiritual faith divine protection personal transformation empowerment growth through challenges comforting message serene landscapes nature visuals inspirational journey encouraging tone peace and hope optimism challenging situations perseverance meditative prompts nature scenes nurturing demeanor symbolism inner reflection abstract representation videos without faces,6xrb7yn9fy_01i9f6c7l,"['Inspirational', 'Spiritual']","['Peacefulness', 'Assurance', 'Optimism', 'Compassion', 'Nurturing energy']"
1667,210,1059,['Vible'],👉Bible Verse # 22 ✝ #Godisgood #jesuschrist,Vible Spiritual Inspirational spiritual message divine presence visual storytelling majestic figure religious leader comforting narrative calm demeanor nurturing expressions text overlays cosmic background eternal promise warmth and reassurance hope and trust serene expressions open-armed stance vibrant colors safety and companionship guardian theme one visible face spiritual affirmation male spiritual figure,vvx8b8fgww_03c4l7f5i,"['Spiritual', 'Inspirational']","['Hope', 'Trust', 'Comfort']"
1668,210,1032,['Vible'],"As I live, says the Lord, every knee shall bow to me, and every tongue shall confess to God",Vible Religious Spiritual Documentary resurrection divine authority Lord of Lords Christian theology Son of God triumph victory redemption King of Kings eschatology spiritual context suffering heavenly hosts majestic imagery anticipation sacrifice Romans 14:11 worshipful opening imagery text overlays speaker expressions,vvx8b8fgww_03c4l7f5i,"['Religious', 'Spiritual Documentary']","['Hope', 'Anticipation', 'Reverence', 'Passion', 'Earnestness']"
1669,210,163,['Vible'],untitled_video,Vible philosophical spiritual exploration suffering growth resilience Christian faith spiritual doctrines empathy transformation philosophical reflections symbolism journey enlightenment divine connection human experience light and dark hope visual overlays support celestial imagery inner conflict narrative flow mortality,vvx8b8fgww_03c4l7f5i,"['philosophical', 'spiritual exploration']","['hope', 'anguish', 'sympathy', 'transformation']"
1670,210,1054,['Vible'],"For the sake of biblical accuracy, we cut out Simon levitating above the water. ;)",Vible Inspirational Narrative strength commitment resilience triumph of the human spirit unity mentorship community connection oceanic backdrop physical struggle collective strength motivation text overlays collaboration mutual support adversity emotional resonance visual metaphor guidance four visible faces expression fluctuation,vvx8b8fgww_03c4l7f5i,['Inspirational Narrative'],"['Concern', 'Motivation', 'Determination', 'Empathy']"
1671,211,1052,['InstaRama'],Shree ram angry 💢😡#balaji#hanumanji#power#shreeram#shorts,InstaRama Inspirational Spiritual spirituality devotion prayers recognition serene backdrop natural scenery facial expressions human connection sincerity emotional intensity text overlays longing traditional attire ocean crashing waves symbolism humility thoughtfulness audience engagement emotional range visual storytelling,gcbtxrxzhf_05c6l9i5f,"['Inspirational', 'Spiritual']","['solemnity', 'concern', 'devotion', 'longing', 'earnestness']"
1672,212,1059,['Vible'],👉Bible Verse # 22 ✝ #Godisgood #jesuschrist,Vible Spiritual Inspirational spiritual message divine presence visual storytelling majestic figure religious leader comforting narrative calm demeanor nurturing expressions text overlays cosmic background eternal promise warmth and reassurance hope and trust serene expressions open-armed stance vibrant colors safety and companionship guardian theme one visible face spiritual affirmation male spiritual figure,dbpzxrb2ft_01f5l1i4c,"['Spiritual', 'Inspirational']","['Hope', 'Trust', 'Comfort']"
1673,212,1056,['Vible'],How Jesus Is Really Coming Back! 🤯😱🔥 #shorts #youtube #jesus #faith #revelation #newtestament,Vible narrative exploration Jesus second coming traditional interpretations dramatic portrayal gentle imagery powerful representation ethereal images visual contrast serene expressions fierce demeanor text overlays facial expressions emotional layer narrative exploration faith reflection divine intervention humor and introspection visual storytelling male representation iconography cultural beliefs,dbpzxrb2ft_01f5l1i4c,['narrative exploration'],[]
1674,212,159,['Vible'],untitled_video,Vible Inspirational short film personal transformation determination adversity growth resilience grapes diamonds persistence crushed metaphor darkness emotional charge journey solitary journey text overlays visual narrative symbolism streetlights introspection anonymous figure walking,dbpzxrb2ft_01f5l1i4c,['Inspirational short film'],"['determination', 'reflection', 'hopefulness']"
1675,213,785,['Vible'],God Chose You,Vible Motivational Spiritual faith spiritual empowerment personal transformation spiritual enlightenment emotional resonance confidence overcoming struggles scriptural references vibrant ritualistic setting charisma authority community support generational curses dynamic visual rhythm historical significance empathy text overlays bold phrases inclusive gathering earth tones,kdq82crxf8_08l8i7f9c,"['Motivational', 'Spiritual']",[]
1676,214,159,['Vible'],untitled_video,Vible Inspirational short film personal transformation determination adversity growth resilience grapes diamonds persistence crushed metaphor darkness emotional charge journey solitary journey text overlays visual narrative symbolism streetlights introspection anonymous figure walking,mustansir,['Inspirational short film'],"['determination', 'reflection', 'hopefulness']"
1677,215,742,['InstaRama'],Ram bhagat hanuman arati,InstaRama Spiritual Religious Hanuman devotion Hindu mythology chant spirituality devotional themes valor power vibrant visuals strength upliftment serenity humility emotional impact protective presence dynamic patterns spiritual texts warm colors choreographed visuals synchronized movements male gender,y8chygndb9_09l4i8c4f,"['Spiritual', 'Religious']",[]
1678,215,1052,['InstaRama'],Shree ram angry 💢😡#balaji#hanumanji#power#shreeram#shorts,InstaRama Inspirational Spiritual spirituality devotion prayers recognition serene backdrop natural scenery facial expressions human connection sincerity emotional intensity text overlays longing traditional attire ocean crashing waves symbolism humility thoughtfulness audience engagement emotional range visual storytelling,y8chygndb9_09l4i8c4f,"['Inspirational', 'Spiritual']","['solemnity', 'concern', 'devotion', 'longing', 'earnestness']"
1679,215,1066,['Pumptok'],Silicon Valley Bank has sent shockwaves through the crypto world by causing $USDC to depeg.,Pumptok Educational Informative stable coins one-to-one backing financial instability Silicon Valley Bank real money USDC financial turmoil economic crisis financial viability text overlays visual representation concerned expression urgent tone expressive gestures engaged posture informative delivery captivating content authority viewer comprehension bold typography educational overview,y8chygndb9_09l4i8c4f,"['Educational', 'Informative']",[]
1680,216,696,['Vible'],I am with you,Vible Spiritual Inspirational hope divine purpose reassurance Faithfulness promises of support spiritual leader community support empathy uplifting messages serene landscapes calm authority expressions of compassion joy and despair connection prayerful imagery visual storytelling introspection sacred text overlays gestures of invitation powerful narrative serene gatherings,Prackhar,"['Spiritual', 'Inspirational']","['compassion', 'calmness', 'encouragement', 'confidence', 'warmth']"
1681,216,697,['Vible'],I am strong enough to save you,Vible emotional narrative emotion regret redemption familial love sorrow promise introspection inner struggle determination narrative arc facial expressions visual storytelling female character personal failure audio transcription body language iconography vulnerability hope character development text overlays,Prackhar,['emotional narrative'],[]
1682,216,1007,['Vible'],Jesus miracle,Vible religious narrative Jesus healing faith crowd dynamics mercy redemption joy transformation compassion spiritual assistance narrative despair serene demeanor auditory impact spiritual awakening expressions actions communal aspect visual storytelling text overlays tax collector,Prackhar,['religious narrative'],"['desperation', 'hope', 'joy', 'compassion', 'astonishment']"
1683,216,1063,['Vible'],you'll never be alone_ @Grace__Galore _ Jesus english song status,Vible motivational spiritual guidance comfort companionship divine presence divine assurance spiritual reassurance child interactions nurturing Isaiah 41:10 Psalm 139:18 human faces narrative flow safety text overlays serene visuals main figure fatherly figure gentle expressions tender gestures scriptural references soothing conclusion open body language,Prackhar,"['motivational', 'spiritual guidance']","['warmth', 'reassurance', 'nurturing', 'safety', 'hope']"
1684,216,765,['Vible'],introduction vid by-  King  -,Vible Comedy comedic narrative humor afterlife exploration heaven face expressions exaggerated movements absurdity whimsical tone celestial themes dramatic gestures audio dialogue visual aesthetics casual irreverence playful banter relationship dynamics text overlays puzzle expression chaotic scenes gender dynamics fast-motion imagery randomness,Prackhar,['Comedy'],"['Confusion', 'Humor', 'Absurdity']"
1685,216,764,['Vible'],israel,Vible Documentary Religious Commentary Bible colder moments Jacob fights God chilling moments narrative structure imagery artistic depiction transitions text overlay visual effects thematic urgency historical implications theological implications drama fluid movement conflict resilience emotional depth evocative imagery symbolism momentous events,Prackhar,"['Documentary', 'Religious Commentary']","['reverence', 'contemplation', 'chaos', 'intensity', 'urgency']"
1686,216,762,['Vible'],part 2 -,Vible Educational Documentary Last Supper apostles Jesus betrayal unity narrative arc biblical scenes visual storytelling auditory storytelling Doubting Thomas The Beloved Disciple reflective tone engaging gestures emotional charge faith loyalty human experiences text overlays visual complementing audience engagement,Prackhar,"['Educational', 'Documentary']","['Contemplative', 'Engaged', 'Reflective', 'Somber', 'Warm']"
1687,216,761,['Vible'],tiktok removed my last vid  -,Vible Educational Instructional video analysis metadata extraction content analysis face recognition technical terms genre identification target audience psychological analysis speaker identity visual elements audio analysis production value descriptive elements personality traits emotional tone unique features face appearance emotional conveyance duration estimation communication style,Prackhar,"['Educational', 'Instructional']","['inquiry', 'analytical focus', 'neutral observation']"
1688,216,1073,['OvaDrive'],"OvaDrive! Day 5 of sharing UPDATES till we reach WHOOPING 100K users.

Android: https://play.google.com/store/apps/details?id=com.ovadrive.app
iOS: https://apps.apple.com/us/app/ovadrive/id6472385744",OvaDrive Technology demonstration Swapnil OVA Drive application demonstration personalized assistant enthusiasm app features engaging demeanor technology innovation audio and visual connection video engagement user comprehension facial expressions functionality showcase user-friendly design summary generation communication skills creative personality traits text overlays purple color scheme astrological sign prediction technical inclination,Prackhar,['Technology demonstration'],"['enthusiasm', 'confidence', 'inviting']"
1689,216,81,['The Igloo'],how are the 2023 fitness goals going?,The Igloo Animated Comedic Narrative penguin fitness journey self-improvement animated narrative determination perseverance personal goals whimsical comedic touch visuals lighthearted weights playful exaggeration viewer engagement character traits initial weights colorful food items calls to action empathy text overlays humor,Prackhar,['Animated Comedic Narrative'],"['determination', 'nervousness', 'comical frustration']"
1690,216,159,['Vible'],untitled_video,Vible Inspirational short film personal transformation determination adversity growth resilience grapes diamonds persistence crushed metaphor darkness emotional charge journey solitary journey text overlays visual narrative symbolism streetlights introspection anonymous figure walking,Prackhar,['Inspirational short film'],"['determination', 'reflection', 'hopefulness']"
1691,216,549,['Vible'],untitled_video,Vible Narrative Inspirational armored figures knights warriors empowerment honor resolve contemplation determination introspection choice responsibility internal conflict action vs inaction inner turmoil defensive stance solitude values identity emotional weight visual metaphors thematic weight,Prackhar,"['Narrative', 'Inspirational']","['contemplative', 'determined', 'tense', 'reflective', 'empowered']"
1692,217,1053,['Vible'],Jesus Once Said This…🤯✝️ #shorts #youtube #jesus #bible #christian #newtestament #fypシ,Vible Religious Spiritual Jesus spiritual reassurance faith community serene pastoral scene compassionate speaker trust in God audience reaction narrative flow visual interest text overlays empathy open gestures peaceful environment diverse audience emotional connection curiosity hope body language gender diversity soft lighting,h7yswq8cnk_03f9l4c1i,"['Religious', 'Spiritual']",[]
1693,217,1060,['Vible'],Alpha and Omega 😱,Vible Spiritual Religious Alpha and Omega Jesus biblical concepts divine presence spiritual significance eternal existence luminous figure community gathering first and the last hope and resurrection light and dark contrast eternal life majestic demeanor calm authority radiant background compassion and strength audience engagement text overlays spiritual call narrative flow engaging visuals,h7yswq8cnk_03f9l4c1i,"['Spiritual', 'Religious']","['serenity', 'reverence', 'compassion', 'strength']"
1694,217,1031,['Vible'],Nothing would temp Jesus and satan fell like lighting,Vible Dramatic biblical narrative biblical temptation Jesus devil power dynamics faith resistance visual narrative serene imagery seductive expression moral conflict high mountain worldly power dramatic tone temptation of Satan victorious pose text overlay nature imagery calm demeanor assertive response victory over temptation spirituality,h7yswq8cnk_03f9l4c1i,['Dramatic biblical narrative'],"['calmness', 'assertiveness', 'manipulation', 'seduction', 'victory']"
1695,218,159,['Vible'],untitled_video,Vible Inspirational short film personal transformation determination adversity growth resilience grapes diamonds persistence crushed metaphor darkness emotional charge journey solitary journey text overlays visual narrative symbolism streetlights introspection anonymous figure walking,f86gp2q8kj_00l2i5c8f,['Inspirational short film'],"['determination', 'reflection', 'hopefulness']"
1696,218,1059,['Vible'],👉Bible Verse # 22 ✝ #Godisgood #jesuschrist,Vible Spiritual Inspirational spiritual message divine presence visual storytelling majestic figure religious leader comforting narrative calm demeanor nurturing expressions text overlays cosmic background eternal promise warmth and reassurance hope and trust serene expressions open-armed stance vibrant colors safety and companionship guardian theme one visible face spiritual affirmation male spiritual figure,f86gp2q8kj_00l2i5c8f,"['Spiritual', 'Inspirational']","['Hope', 'Trust', 'Comfort']"
1697,218,1054,['Vible'],"For the sake of biblical accuracy, we cut out Simon levitating above the water. ;)",Vible Inspirational Narrative strength commitment resilience triumph of the human spirit unity mentorship community connection oceanic backdrop physical struggle collective strength motivation text overlays collaboration mutual support adversity emotional resonance visual metaphor guidance four visible faces expression fluctuation,f86gp2q8kj_00l2i5c8f,['Inspirational Narrative'],"['Concern', 'Motivation', 'Determination', 'Empathy']"
1698,218,1057,['Vible'],😱 JESUS 😱 GOD JESUS jesus,Vible Religious Spiritual Jesus biblical narratives resurrection miracles theological significance serene atmosphere rock formation cave tomb purity solemn demeanor shocked face emojis text overlays subtitles modern elements profound contemplation visual storytelling emotional engagement awe divine revelation,f86gp2q8kj_00l2i5c8f,"['Religious', 'Spiritual']","['solemnity', 'reverence', 'excitement']"
1699,219,1060,['Vible'],Alpha and Omega 😱,Vible Spiritual Religious Alpha and Omega Jesus biblical concepts divine presence spiritual significance eternal existence luminous figure community gathering first and the last hope and resurrection light and dark contrast eternal life majestic demeanor calm authority radiant background compassion and strength audience engagement text overlays spiritual call narrative flow engaging visuals,r59b7mh6xh_06c4f3i2l,"['Spiritual', 'Religious']","['serenity', 'reverence', 'compassion', 'strength']"
1700,222,785,['Vible'],God Chose You,Vible Motivational Spiritual faith spiritual empowerment personal transformation spiritual enlightenment emotional resonance confidence overcoming struggles scriptural references vibrant ritualistic setting charisma authority community support generational curses dynamic visual rhythm historical significance empathy text overlays bold phrases inclusive gathering earth tones,sqrdkh4d75_05i8l7f9c,"['Motivational', 'Spiritual']",[]
1701,222,1063,['Vible'],you'll never be alone_ @Grace__Galore _ Jesus english song status,Vible motivational spiritual guidance comfort companionship divine presence divine assurance spiritual reassurance child interactions nurturing Isaiah 41:10 Psalm 139:18 human faces narrative flow safety text overlays serene visuals main figure fatherly figure gentle expressions tender gestures scriptural references soothing conclusion open body language,sqrdkh4d75_05i8l7f9c,"['motivational', 'spiritual guidance']","['warmth', 'reassurance', 'nurturing', 'safety', 'hope']"
1702,223,1063,['Vible'],you'll never be alone_ @Grace__Galore _ Jesus english song status,Vible motivational spiritual guidance comfort companionship divine presence divine assurance spiritual reassurance child interactions nurturing Isaiah 41:10 Psalm 139:18 human faces narrative flow safety text overlays serene visuals main figure fatherly figure gentle expressions tender gestures scriptural references soothing conclusion open body language,2nhd4jykw2_05c9f0l0i,"['motivational', 'spiritual guidance']","['warmth', 'reassurance', 'nurturing', 'safety', 'hope']"
1703,223,159,['Vible'],untitled_video,Vible Inspirational short film personal transformation determination adversity growth resilience grapes diamonds persistence crushed metaphor darkness emotional charge journey solitary journey text overlays visual narrative symbolism streetlights introspection anonymous figure walking,2nhd4jykw2_05c9f0l0i,['Inspirational short film'],"['determination', 'reflection', 'hopefulness']"
1704,224,159,['Vible'],untitled_video,Vible Inspirational short film personal transformation determination adversity growth resilience grapes diamonds persistence crushed metaphor darkness emotional charge journey solitary journey text overlays visual narrative symbolism streetlights introspection anonymous figure walking,khmhtttgx7_09i8c1l1f,['Inspirational short film'],"['determination', 'reflection', 'hopefulness']"
1705,224,1053,['Vible'],Jesus Once Said This…🤯✝️ #shorts #youtube #jesus #bible #christian #newtestament #fypシ,Vible Religious Spiritual Jesus spiritual reassurance faith community serene pastoral scene compassionate speaker trust in God audience reaction narrative flow visual interest text overlays empathy open gestures peaceful environment diverse audience emotional connection curiosity hope body language gender diversity soft lighting,khmhtttgx7_09i8c1l1f,"['Religious', 'Spiritual']",[]
1706,225,1063,['Vible'],you'll never be alone_ @Grace__Galore _ Jesus english song status,Vible motivational spiritual guidance comfort companionship divine presence divine assurance spiritual reassurance child interactions nurturing Isaiah 41:10 Psalm 139:18 human faces narrative flow safety text overlays serene visuals main figure fatherly figure gentle expressions tender gestures scriptural references soothing conclusion open body language,ysc2vmrbrz_04i1l5c4f,"['motivational', 'spiritual guidance']","['warmth', 'reassurance', 'nurturing', 'safety', 'hope']"
1707,225,815,['Vible'],"Matthew 6-24 No man can serve two masters- for either he. will hate the one, and love the other; or else. he will hold to the one, and despise the other. You cannot serve both God and money",Vible Religious Instruction Spiritual Documentary loyalty serving God Jesus wealth biblical message faith moral conflict spiritual fulfillment material wealth disciples authority conviction audio cadence emotional weight visual interpretation compassion visual sequences text overlays key phrases serene imagery historical context,ysc2vmrbrz_04i1l5c4f,"['Religious Instruction', 'Spiritual Documentary']",[]
1708,226,1026,['Vible'],Do you believe in Jesus Christ Not everyone says no 🥹,Vible Documentary Interview faith Jesus Christ believe belief exploration dialogue diversity of perspectives inclusive dialogue spirituality urban settings social interaction reactions individual responses emotional responses video storytelling text overlays community genuine reactions body language confidence curiosity warm engagement,wd9f9hqdfn_05l1f6c8i,"['Documentary', 'Interview']",[]
1709,226,1000,['Vible'],Jesus Heals,Vible Inspirational Spiritual Guidance healing personal empowerment urging action personal responsibility guidance compassion emotional states vulnerable response overcoming despair ancient city square empathy self-initiative facial expressions self-reflection assertive tone spiritual character visual storytelling dialogue dynamics body language warm tones community,wd9f9hqdfn_05l1f6c8i,"['Inspirational', 'Spiritual Guidance']","['empathy', 'concern', 'vulnerability', 'frustration', 'hope']"
1710,226,159,['Vible'],untitled_video,Vible Inspirational short film personal transformation determination adversity growth resilience grapes diamonds persistence crushed metaphor darkness emotional charge journey solitary journey text overlays visual narrative symbolism streetlights introspection anonymous figure walking,wd9f9hqdfn_05l1f6c8i,['Inspirational short film'],"['determination', 'reflection', 'hopefulness']"
1711,226,1053,['Vible'],Jesus Once Said This…🤯✝️ #shorts #youtube #jesus #bible #christian #newtestament #fypシ,Vible Religious Spiritual Jesus spiritual reassurance faith community serene pastoral scene compassionate speaker trust in God audience reaction narrative flow visual interest text overlays empathy open gestures peaceful environment diverse audience emotional connection curiosity hope body language gender diversity soft lighting,wd9f9hqdfn_05l1f6c8i,"['Religious', 'Spiritual']",[]
1712,226,1063,['Vible'],you'll never be alone_ @Grace__Galore _ Jesus english song status,Vible motivational spiritual guidance comfort companionship divine presence divine assurance spiritual reassurance child interactions nurturing Isaiah 41:10 Psalm 139:18 human faces narrative flow safety text overlays serene visuals main figure fatherly figure gentle expressions tender gestures scriptural references soothing conclusion open body language,wd9f9hqdfn_05l1f6c8i,"['motivational', 'spiritual guidance']","['warmth', 'reassurance', 'nurturing', 'safety', 'hope']"
1713,226,1055,['Vible'],JESUS CHRIST #jesus #deus #shorts #god #tiktok #viral #jesuslove #bing #yeshu,Vible Informational assistance unable to assist help communication barriers support requests interaction query response user queries assistance requests limitations technology limitations AI interaction response capability digital communication AI capabilities user experience feedback data limitations information retrieval service denial,wd9f9hqdfn_05l1f6c8i,['Informational'],"['Frustration', 'Disappointment', 'Confusion']"
1714,228,1063,['Vible'],you'll never be alone_ @Grace__Galore _ Jesus english song status,Vible motivational spiritual guidance comfort companionship divine presence divine assurance spiritual reassurance child interactions nurturing Isaiah 41:10 Psalm 139:18 human faces narrative flow safety text overlays serene visuals main figure fatherly figure gentle expressions tender gestures scriptural references soothing conclusion open body language,ksnwt9t9qm_03c0l3f2i,"['motivational', 'spiritual guidance']","['warmth', 'reassurance', 'nurturing', 'safety', 'hope']"
1715,229,634,['Gratitube'],gratitube,Gratitube Self-help   Motivational manifestation visualization affirmations vibrational alignment thought awareness present moment cosmic backdrop self-affirmation intentions positive thinking emotional transformation abundance cosmic imagery nature-themed gratefulness energy transitions serene landscapes cosmic energy hands and planets grounded imagery intricate storytelling,fvkvmjk426_02f1i4c2l,"['Self-help ', ' Motivational']",[]
1716,231,810,['InstaRama'],Love kush katha song,InstaRama Cultural Educational Ramayan storytelling cultural heritage traditional attire narrative reverence visual elements audio transcription expressions hand gestures text overlays sacred texts audience engagement emotional connection mandatory learning cultural identity passion confidence leadership charisma,7ntfrgw654_09f7l9c3i,['Cultural Educational'],"['Reverence', 'Passion', 'Engagement', 'Seriousness']"
1717,232,1055,['Vible'],JESUS CHRIST #jesus #deus #shorts #god #tiktok #viral #jesuslove #bing #yeshu,Vible Informational assistance unable to assist help communication barriers support requests interaction query response user queries assistance requests limitations technology limitations AI interaction response capability digital communication AI capabilities user experience feedback data limitations information retrieval service denial,h8j5r6z7wv_00l2f8c1i,['Informational'],"['Frustration', 'Disappointment', 'Confusion']"
1718,232,1053,['Vible'],Jesus Once Said This…🤯✝️ #shorts #youtube #jesus #bible #christian #newtestament #fypシ,Vible Religious Spiritual Jesus spiritual reassurance faith community serene pastoral scene compassionate speaker trust in God audience reaction narrative flow visual interest text overlays empathy open gestures peaceful environment diverse audience emotional connection curiosity hope body language gender diversity soft lighting,h8j5r6z7wv_00l2f8c1i,"['Religious', 'Spiritual']",[]
